source,target,weight,Age_Giver,Age_Recipient
Biiail,Acnecn,1,NA,NA
Maiaal,Acnecn,1,NA,NA
Rirmin,Acnecn,1,112,NA
Rirmin,Acnecn,1,112,NA
Rirmin,Acnecn,1,111,NA
Liceic,Acnecn,1,91,NA
Vecaer,Acnecn,1,101,NA
Biiail,Acnecn,1,NA,NA
Myrayr,Acnecn,1,NA,NA
Myrayr,Acnecn,1,NA,NA
Ecmacz,Acnecn,1,117,NA
Ulerlc,Acnecn,1,53,NA
Liceic,Acnecn,1,90,NA
Myrayr,Acnecn,1,NA,NA
Biiail,Acnecn,1,NA,NA
Liceic,Acnecn,1,91,NA
Hormoo,Acnecn,1,NA,NA
Biiail,Acnecn,1,NA,NA
Liceic,Acnecn,1,92,NA
Hormoo,Acnecn,1,NA,NA
Myrayr,Acnecn,1,NA,NA
Shlahi,AIDSID,1,NA,39
Shlahi,AIDSID,1,NA,32
Shlahi,AIDSID,1,NA,38
Shlahi,AIDSID,1,NA,32
Shlahi,AIDSID,1,NA,32
Shlahi,AIDSID,1,NA,16
Yeiaer,AIDSID,1,115,38
Shlahi,AIDSID,1,NA,17
Dieaia,AIDSID,1,36,38
Shlahi,AIDSID,1,NA,17
Shlahi,AIDSID,1,NA,17
Shlahi,AIDSID,1,NA,37
Zikaik,AIDSID,1,52,33
Shlahi,AIDSID,1,NA,31
Shlahi,AIDSID,1,NA,38
Shlahi,AIDSID,1,NA,17
Aniana,AIDSID,1,76,40
Shlahi,AIDSID,1,NA,32
Shlahi,AIDSID,1,NA,33
Shlahi,AIDSID,1,NA,39
Shlahi,AIDSID,1,NA,16
Shlahi,AIDSID,1,NA,31
Shlahi,AIDSID,1,NA,40
Shlahi,AIDSID,1,NA,32
Shlahi,AIDSID,1,NA,32
Ganean,AIDSID,1,43,32
Shlahi,AIDSID,1,NA,38
Shlahi,AIDSID,1,NA,38
Bolyot,AIDSID,1,18,38
Tarmap,AIDSID,1,38,38
Shlahi,AIDSID,1,NA,16
Shlahi,AIDSID,1,NA,16
Shlahi,AIDSID,1,NA,39
Shlahi,AIDSID,1,NA,17
Shlahi,AIDSID,1,NA,39
Shlahi,AIDSID,1,NA,40
Shlahi,AIDSID,1,NA,40
Shlahi,AIDSID,1,NA,39
Shlahi,AIDSID,1,NA,16
Shlahi,AIDSID,1,NA,31
Shlahi,AIDSID,1,NA,40
Shlahi,AIDSID,1,NA,17
Ganean,AIDSID,1,43,32
Shlahi,AIDSID,1,NA,38
Shlahi,AIDSID,1,NA,32
Mupsum,AIDSID,1,43,38
Shlahi,AIDSID,1,NA,40
Shlahi,AIDSID,1,NA,17
Dieaia,AIDSID,1,37,40
Shlahi,AIDSID,1,NA,31
Shlahi,AIDSID,1,NA,39
Shlahi,AIDSID,1,NA,37
Shlahi,AIDSID,1,NA,17
Shlahi,AIDSID,1,NA,17
Shlahi,AIDSID,1,NA,37
Shlahi,AIDSID,1,NA,17
Shlahi,AIDSID,1,NA,31
Shlahi,AIDSID,1,NA,16
Catsat,AIDSID,1,42,40
Shlahi,AIDSID,1,NA,16
Shlahi,AIDSID,1,NA,39
Shlahi,AIDSID,1,NA,40
Shlahi,AIDSID,1,NA,33
Kateat,Alialo,1,NA,117
Shlahi,Alialo,1,NA,118
Zikaik,Alialo,1,23,130
Zikaik,Alialo,1,24,130
Vecaer,Alialo,1,127,131
Shlahi,Alialo,1,NA,115
Meisen,Alialo,1,42,165
Acracc,Alialo,1,NA,129
Zikaik,Alialo,1,36,142
Acracc,Alialo,1,NA,116
Vecaer,Alialo,1,126,130
Gronri,Alialo,1,50,131
Acracc,Alialo,1,NA,116
Tssese,Alialo,1,15,164
Acracc,Alialo,1,NA,116
Meisen,Alialo,1,33,156
Acracc,Alialo,1,NA,116
Pooxox,Alialo,1,120,118
Toraox,Alialo,1,49,130
Valaar,Alialo,1,67,105
Vecaer,Alialo,1,114,118
Maiaal,Alialo,1,NA,103
Lehyei,Alialo,1,NA,130
Pooxox,Alialo,1,158,156
Yeiaer,Alialo,1,95,143
Zikaik,Alialo,1,36,143
Kateat,Alialo,1,NA,131
Yeiaer,Alialo,1,70,119
Meisen,Alialo,1,41,164
Asmast,Alialo,1,23,130
Rulaub,Alialo,1,NA,156
Zikaik,Alialo,1,57,164
Gronri,Alialo,1,38,118
Zikaik,Alialo,1,60,166
Catsat,Alialo,1,39,163
Samaar,Alialo,1,40,131
Lehyei,Alialo,1,NA,143
Rirmin,Alialo,1,100,105
Rirmin,Alialo,1,137,142
Rirmin,Alialo,1,137,143
Zikaik,Alialo,1,25,131
Zikaik,Alialo,1,50,156
Samaar,Alialo,1,72,163
Rulaub,Alialo,1,NA,129
Acracc,Alialo,1,NA,131
Yeiaer,Alialo,1,94,143
Shlahi,Alialo,1,NA,118
Zikaik,Alialo,1,58,165
Lehyei,Alialo,1,NA,119
Yeiaer,Alialo,1,117,165
Zikaik,Alialo,1,59,166
Acracc,Alialo,1,NA,116
Acracc,Alialo,1,NA,116
Rirmin,Alialo,1,114,119
Zikaik,Alialo,1,58,164
Zikaik,Alialo,1,49,156
Zikaik,Alialo,1,37,143
Asmast,Alialo,1,23,129
Cedees,Alialo,1,87,156
Zikaik,Alialo,1,57,164
Zikaik,Alialo,1,24,131
Myrayr,Alialo,1,NA,131
Acracc,Alialo,1,NA,116
Zikaik,Alialo,1,58,165
Gronri,Alialo,1,62,142
Chyahi,Alialo,1,18,142
Yeiaer,Alialo,1,94,143
Rirmin,Alialo,1,100,105
Rirmin,Alialo,1,125,131
Rirmin,Alialo,1,137,143
Zikaik,Alialo,1,59,166
Ecmacz,Alialo,1,164,164
Mupsum,Alialo,1,45,166
Zikaik,Alialo,1,59,166
Zikaik,Alialo,1,36,142
Zikaik,Alialo,1,36,143
Mupsum,Alialo,1,22,143
Zikaik,Alialo,1,59,166
Pooxox,Alialo,1,168,166
Asmast,Alialo,1,25,131
Mupsum,Alialo,1,21,142
Zikaik,Alialo,1,25,131
Goeaon,Alialo,1,76,115
Asmast,Alialo,1,37,143
Rirmin,Alialo,1,110,115
Zikaik,Alialo,1,35,141
Zikaik,Alialo,1,24,131
Yeiaer,Alialo,1,56,104
Lehyei,Alialo,1,NA,118
Asmast,Alialo,1,37,143
Acracc,Alialo,1,NA,130
Yeiaer,Alialo,1,95,143
Rirmin,Alialo,1,136,141
Acracc,Alialo,1,NA,131
Zikaik,Alialo,1,23,129
Zikaik,Alialo,1,36,143
Zikaik,Alialo,1,52,158
Asmast,Alialo,1,36,143
Mupsum,Alialo,1,45,166
Meisen,Alialo,1,33,156
Asmast,Alialo,1,37,143
Rirmin,Alialo,1,136,142
Zikaik,Alialo,1,24,131
Brseru,Alialo,1,61,118
Zikaik,Alialo,1,58,164
Zikaik,Alialo,1,49,156
Shlahi,Alialo,1,NA,105
Zikaik,Alialo,1,59,166
Psasse,Alialo,1,92,131
Aniana,Alialo,1,53,143
Zikaik,Alialo,1,51,157
Bosmot,Alialo,1,41,156
Samaar,Alialo,1,73,164
Zikaik,Alialo,1,36,142
Biiail,Alialo,1,NA,119
Zikaik,Alialo,1,60,166
Shlahi,Alialo,1,NA,143
Zikaik,Alialo,1,24,130
Zikaik,Alialo,1,24,131
Lehyei,Alialo,1,NA,143
Zikaik,Alialo,1,58,165
Zikaik,Alialo,1,59,165
Zikaik,Alialo,1,59,166
Asmast,Alialo,1,36,142
Rirmin,Alialo,1,98,104
Mupsum,Alialo,1,22,143
Toraox,Alialo,1,50,130
Yeiaer,Alialo,1,55,103
Zikaik,Alialo,1,36,143
Rirmin,Alialo,1,136,142
Zikaik,Alialo,1,58,165
Meisen,Alialo,1,20,143
Vecaer,Alialo,1,139,143
Samaar,Alialo,1,73,164
Zikaik,Alialo,1,24,131
Lehyei,Alialo,1,NA,117
Toraox,Alialo,1,63,143
Acracc,Alialo,1,NA,129
Cystys,Alialo,1,89,157
CJJDJD,Alialo,1,72,115
Zikaik,Alialo,1,36,143
Sciecr,Alialo,1,66,105
Zikaik,Alialo,1,23,129
Zikaik,Alialo,1,36,143
Aniana,Alialo,1,53,143
Zikaik,Alialo,1,59,165
Zikaik,Alialo,1,37,143
Toraox,Alialo,1,50,131
Rirmin,Alialo,1,99,104
Zikaik,Alialo,1,57,164
CJJDJD,Alialo,1,73,117
Mupsum,Alialo,1,42,163
Zikaik,Alialo,1,36,142
Zikaik,Alialo,1,24,131
Ecmacz,Alialo,1,164,164
Gronri,Alialo,1,51,131
Amiamn,Alialo,1,66,163
Asmast,Alialo,1,36,142
Acracc,Alialo,1,NA,165
Zikaik,Alialo,1,37,143
Yeiaer,Alialo,1,56,105
Meisen,Alialo,1,20,143
Kateat,Alialo,1,NA,130
Zikaik,Alialo,1,24,130
Vecaer,Alialo,1,102,105
Samaar,Alialo,1,51,142
Asmast,Alialo,1,24,130
Vecaer,Alialo,1,115,118
Zikaik,Alialo,1,36,143
Samaar,Alialo,1,52,143
Rirmin,Alialo,1,136,142
Hoinod,Alialo,1,42,131
Zikaik,Alialo,1,49,156
Zikaik,Alialo,1,36,142
Zikaik,Alialo,1,57,164
Lehyei,Alialo,1,NA,119
Pooxox,Alialo,1,120,118
Meisen,Alialo,1,42,165
Vecaer,Alialo,1,138,142
Zikaik,Alialo,1,36,143
Samaar,Alialo,1,73,164
Meisen,Alialo,1,20,143
Vecaer,Alialo,1,154,158
Zikaik,Alialo,1,35,141
Rulaub,Alialo,1,NA,142
Zikaik,Alialo,1,24,131
Acracc,Alialo,1,NA,143
Mupsum,Alialo,1,22,143
Lehyei,Alialo,1,NA,156
Rirmin,Alialo,1,99,105
Yeiaer,Alialo,1,70,119
Hormoo,Alialo,1,NA,106
Vecaer,Alialo,1,126,129
Valaar,Alialo,1,104,143
Zikaik,Alialo,1,36,143
Zikaik,Alialo,1,59,165
Vigoit,Alialo,1,59,166
Mupsum,Alialo,1,22,143
Rirmin,Alialo,1,136,142
Lehyei,Alialo,1,NA,117
Zikaik,Alialo,1,24,130
Pooxox,Alialo,1,132,130
Meisen,Alialo,1,20,143
Samaar,Alialo,1,40,131
Mupsum,Alialo,1,9,130
Zikaik,Alialo,1,58,165
Acracc,Alialo,1,NA,141
Vecaer,Alialo,1,112,116
Zikaik,Alialo,1,36,143
Lehyei,Alialo,1,NA,105
Samaar,Alialo,1,73,164
Zikaik,Alialo,1,36,142
Vecaer,Alialo,1,153,156
Lehyei,Alialo,1,NA,120
Shlahi,Alialo,1,NA,142
Biiail,Alialo,1,NA,129
Shlahi,Alialo,1,NA,116
Zikaik,Alialo,1,58,164
Goeaon,Alialo,1,77,115
Inzanf,Alialo,1,53,164
Vasear,Alialo,1,22,116
Meisen,Alialo,1,20,143
Samaar,Alialo,1,40,131
Zikaik,Alialo,1,24,131
Asmast,Alialo,1,49,156
Meisen,Alialo,1,43,166
Zikaik,Alialo,1,49,156
Zikaik,Alialo,1,57,164
Acracc,Alialo,1,NA,130
Asmast,Alialo,1,24,130
Mupsum,Alialo,1,22,143
Zikaik,Alialo,1,36,142
Zikaik,Alialo,1,59,166
Rirmin,Alialo,1,99,104
Aniana,Alialo,1,53,143
Mupsum,Alialo,1,45,166
Asmast,Alialo,1,24,130
Toraox,Alialo,1,85,165
Pooxox,Alialo,1,119,117
Aniana,Alialo,1,53,143
Zikaik,Alialo,1,23,129
Rirmin,Alialo,1,125,130
Mupsum,Alialo,1,43,164
Shlahi,Alialo,1,NA,116
Meisen,Alialo,1,41,164
Kateat,Alialo,1,NA,131
Rirmin,Alialo,1,124,130
Zikaik,Alialo,1,23,130
Zikaik,Alialo,1,34,141
Lehyei,Alialo,1,NA,120
Rirmin,Alialo,1,111,117
Zikaik,Alialo,1,36,142
Mupsum,Alialo,1,9,130
Samaar,Alialo,1,52,143
Asmast,Alialo,1,57,164
Samaar,Alialo,1,73,164
Zikaik,Alialo,1,23,130
Rirmin,Alialo,1,99,104
Meisen,Alialo,1,42,165
Lehyei,Alialo,1,NA,117
Meisen,Alialo,1,19,142
Gronri,Alialo,1,62,142
Mupsum,Alialo,1,43,164
Rirmin,Alialo,1,153,158
Valaar,Alialo,1,104,143
Psasse,Alialo,1,105,143
Rirmin,Alialo,1,111,117
Mupsum,Alialo,1,42,163
Maiaal,Alialo,1,NA,163
Shlahi,Alialo,1,NA,142
Pooxox,Alialo,1,106,103
Myrayr,Alialo,1,NA,116
Shlahi,Alialo,1,NA,141
Lehyei,Alialo,1,NA,118
Zikaik,Alialo,1,50,156
Shlahi,Alialo,1,NA,143
Pooxox,Alialo,1,117,115
Rirmin,Alialo,1,110,116
Zikaik,Alialo,1,36,143
Asmast,Alialo,1,24,130
Rulaub,Alialo,1,NA,119
Yeiaer,Alialo,1,94,143
Zikaik,Alialo,1,24,131
Samaar,Alialo,1,52,143
Gronri,Alialo,1,62,142
Lehyei,Alialo,1,NA,143
Zikaik,Alialo,1,36,142
Zikaik,Alialo,1,24,130
Asmast,Alialo,1,23,129
Zikaik,Alialo,1,24,131
Zikaik,Alialo,1,36,143
Rirmin,Alialo,1,125,131
Toraox,Alialo,1,49,129
Aniana,Alialo,1,53,143
Meisen,Alialo,1,33,156
Kateat,Alialo,1,NA,117
Mupsum,Alialo,1,8,129
Pooxox,Alialo,1,134,131
Lehyei,Alialo,1,NA,143
Samaar,Alialo,1,40,131
Rirmin,Alialo,1,137,142
Mupsum,Alialo,1,37,158
Rirmin,Alialo,1,136,142
Rirmin,Alialo,1,137,143
Lehyei,Alialo,1,NA,118
Lehyei,Alialo,1,NA,130
Asmast,Alialo,1,24,131
Rirmin,Alialo,1,136,141
Amiamn,Alialo,1,46,143
Meisen,Alialo,1,20,143
Zikaik,Alialo,1,57,163
Zikaik,Alialo,1,23,130
Meisen,Alialo,1,20,143
Yeiaer,Alialo,1,67,115
Aniana,Alialo,1,40,129
Zikaik,Alialo,1,37,143
Aniana,Alialo,1,53,143
Lehyei,Alialo,1,NA,141
Toraox,Alialo,1,49,129
Mupsum,Alialo,1,22,143
Pooxox,Alialo,1,121,119
Yeiaer,Alialo,1,71,120
Vecaer,Alialo,1,115,118
Zikaik,Alialo,1,23,130
Toraox,Alialo,1,49,129
Poypol,Alialo,1,39,165
Lehyei,Alialo,1,NA,143
Toraox,Alialo,1,76,156
Zikaik,Alialo,1,59,165
Samaar,Alialo,1,52,143
Gronri,Alialo,1,62,142
Valaar,Alialo,1,92,131
Vecaer,Alialo,1,138,142
Sciecr,Alialo,1,77,115
Rirmin,Alialo,1,114,120
Pooxox,Alialo,1,107,105
Meisen,Alialo,1,42,164
Sciecr,Alialo,1,81,119
Mupsum,Alialo,1,44,165
Ulerlc,Amiamn,1,52,7
Apiaph,Amiamn,1,18,67
Bucaub,Amiamn,1,64,8
Scvycu,Amiamn,1,64,45
Bucaub,Amiamn,1,64,7
Vecaer,Amiamn,1,154,60
Scvycu,Amiamn,1,79,60
Scvycu,Amiamn,1,64,45
Pooxox,Amiamn,1,144,45
Psasse,Amiamn,1,125,67
Scvycu,Amiamn,1,65,46
Aniana,Amiamn,1,53,46
Potsot,Amiamn,1,27,69
Vasear,Amiamn,1,49,45
Scvycu,Amiamn,1,64,45
Heiaer,Amiamn,1,47,46
Shlahi,Amiamn,1,NA,8
Toraox,Amiamn,1,78,61
Pooxox,Amiamn,1,145,45
Bucaub,Amiamn,1,101,45
Apiaph,Amiamn,1,19,68
Bucaub,Amiamn,1,124,67
Biiail,Amiamn,1,NA,7
Nacoar,Amiamn,1,63,45
Inzanf,Amiamn,1,53,68
Toraox,Amiamn,1,62,45
Bucaub,Amiamn,1,63,6
Vigoit,Amiamn,1,51,61
Bucaub,Amiamn,1,124,67
Bucaub,Amiamn,1,125,68
Mupsum,Amiamn,1,45,69
Trmyri,Amiamn,1,50,67
Trmyri,Amiamn,1,51,67
Pooxox,Amiamn,1,166,67
Scvycu,Amiamn,1,64,45
Aniana,Amiamn,1,53,46
Shlahi,Amiamn,1,NA,60
Bucaub,Amiamn,1,102,45
Psasse,Amiamn,1,119,61
Bucaub,Amiamn,1,117,61
Ganean,Amiamn,1,49,67
Shlahi,Amiamn,1,NA,6
Aniana,Amiamn,1,53,46
Bucaub,Amiamn,1,124,67
Yeiaer,Amiamn,1,116,68
Trmyri,Amiamn,1,52,68
Ganean,Amiamn,1,49,68
Nacoar,Amiamn,1,86,68
Aniana,Amiamn,1,53,46
Aniana,Amiamn,1,52,45
Bosmot,Amiamn,1,43,61
Psasse,Aniana,1,91,40
Sheshi,Aniana,1,80,52
Pooxox,Aniana,1,145,53
CJJDJD,Aniana,1,87,41
Pluela,Aniana,1,17,52
Toraox,Aniana,1,77,68
Ecmacz,Aniana,1,164,74
Pooxox,Aniana,1,145,53
Toraox,Aniana,1,84,75
Ritsic,Aniana,1,90,66
Catsat,Aniana,1,42,76
AIDSID,Aniana,1,38,74
Shlahi,Aniana,1,NA,52
Psasse,Aniana,1,120,69
Poypol,Aniana,1,16,52
Asrssp,Aniana,1,80,75
Vasear,Aniana,1,49,53
Shlahi,Aniana,1,NA,53
Potsot,Aniana,1,28,76
Shlahi,Aniana,1,NA,75
Zikaik,Aniana,1,59,76
Bucaub,Aniana,1,117,68
Toraox,Aniana,1,83,74
Shlahi,Aniana,1,NA,68
Toraox,Aniana,1,84,75
Amiamn,Aniana,1,69,76
Ritsic,Aniana,1,99,75
Sciach,Aniana,1,67,66
Deueen,Aniana,1,54,76
Pooxox,Aniana,1,166,74
Nacoar,Aniana,1,77,67
Cystys,Aniana,1,97,76
Catsat,Aniana,1,42,76
Crumry,Aniana,1,78,66
Cystys,Aniana,1,74,53
Cystys,Aniana,1,63,41
Amiamn,Aniana,1,59,66
Amiamn,Aniana,1,69,76
Ciumil,Aniana,1,NA,74
Zikaik,Aniana,1,60,76
Cystys,Aniana,1,63,41
Psasse,Aniana,1,91,40
Asrssp,Aniana,1,44,40
Flumla,Aniana,1,NA,41
Toraox,Aniana,1,84,75
Vasear,Aniana,1,48,52
Vasear,Aniana,1,50,53
Mupsum,Aniana,1,45,76
Toraox,Aniana,1,84,75
Ciumil,Aniana,1,NA,66
Pooxox,Aniana,1,167,75
Brseru,Aniana,1,84,52
Nacoar,Aniana,1,84,74
Mupsum,Aniana,1,42,74
Ritsic,Aniana,1,65,41
Bucaub,Aniana,1,118,69
Cholho,Aniana,1,59,76
Deueen,Aniana,1,47,68
Shlahi,Aniana,1,NA,74
Cystys,Aniana,1,62,41
Cystys,Aniana,1,98,76
Bucaub,Aniana,1,89,40
Zikaik,Aniana,1,59,76
Rulaub,Aniana,1,NA,52
Lymeym,Aniana,1,28,52
Crumry,Aniana,1,65,53
Vasear,Aniana,1,48,52
Deueen,Aniana,1,55,76
Heiaer,Aniana,1,68,73
Bolyot,Aniana,1,20,76
Asmast,Aniana,1,36,53
Vasear,Aniana,1,48,52
Asrssp,Aniana,1,81,76
Salaal,Aniana,1,NA,14
Flumla,Aniana,1,NA,74
Rirmin,Aniana,1,137,53
Brseru,Aniana,1,109,76
Hoinod,Aniana,1,54,53
Vecaer,Aniana,1,152,67
Amiamn,Aniana,1,59,66
Maiaal,Apiaph,1,NA,11
Chyahi,Apiaph,1,40,18
Lymeym,Apiaph,1,52,20
Yeiaer,Apiaph,1,108,10
Maiaal,Apiaph,1,NA,13
Yeiaer,Apiaph,1,108,11
Dieaia,Apiaph,1,37,19
Yeiaer,Apiaph,1,110,12
Yeiaer,Apiaph,1,109,12
Mupsum,Apiaph,1,43,18
Bolyot,Apiaph,1,19,19
Yeiaer,Apiaph,1,109,12
Yeiaer,Apiaph,1,117,20
Maiaal,Apiaph,1,NA,20
Ulerlc,Apiaph,1,113,19
Yeiaer,Apiaph,1,109,12
Ciumil,Apiaph,1,NA,19
Yeiaer,Apiaph,1,108,11
Yeiaer,Apiaph,1,109,12
Yeiaer,Apiaph,1,109,12
Chyahi,Apiaph,1,40,18
Lymeym,Apiaph,1,52,20
Yeiaer,Apiaph,1,109,12
Yeiaer,Apiaph,1,110,13
Mupsum,Apiaph,1,44,19
Yeiaer,Apiaph,1,116,19
Yeiaer,Apiaph,1,116,19
Yeiaer,Apiaph,1,108,11
Yeiaer,Apiaph,1,109,12
Yeiaer,Apiaph,1,109,12
Ciumil,Apiaph,1,NA,18
Ulerlc,Apiaph,1,112,18
Lymeym,Apiaph,1,51,18
Rirmin,Asrssp,1,124,45
Rirmin,Asrssp,1,100,20
Rirmin,Asrssp,1,137,57
Bosmot,Asrssp,1,41,70
Rirmin,Asrssp,1,137,57
Rirmin,Asrssp,1,125,46
Psasse,Asrssp,1,105,58
Rirmin,Asrssp,1,136,57
Rirmin,Asrssp,1,136,57
Alialo,Asrssp,1,131,46
Rirmin,Asrssp,1,160,80
Rirmin,Asrssp,1,150,71
Toraox,Asrssp,1,85,81
Rirmin,Asrssp,1,125,46
Rirmin,Asrssp,1,137,57
Rirmin,Asrssp,1,125,45
Ulerlc,Asrssp,1,91,57
Luusup,Asrssp,1,34,58
Rirmin,Asrssp,1,100,20
Rirmin,Asrssp,1,136,56
Kateat,Asrssp,1,NA,44
Rirmin,Asrssp,1,124,45
Rirmin,Asrssp,1,137,58
Rirmin,Asrssp,1,136,57
Deueen,Asrssp,1,55,81
Rirmin,Asrssp,1,137,57
Rirmin,Asrssp,1,124,44
Rirmin,Asrssp,1,136,57
Ciumil,Asrssp,1,NA,57
Luusup,Asrssp,1,22,45
Rirmin,Asrssp,1,137,57
Luusup,Asrssp,1,57,81
Toraox,Asrssp,1,84,79
Rirmin,Asrssp,1,137,58
Rirmin,Asrssp,1,150,71
Heiaer,Asrssp,1,46,57
Luusup,Asrssp,1,34,58
Ganean,Asrssp,1,49,79
Rirmin,Asrssp,1,99,19
Shlahi,Asrssp,1,NA,71
Rirmin,Asrssp,1,137,57
Rirmin,Asrssp,1,124,45
Rirmin,Asrssp,1,136,57
Pooxox,Asrssp,1,145,58
Rirmin,Asrssp,1,136,57
Rirmin,Asrssp,1,137,57
Rirmin,Asrssp,1,136,57
Rirmin,Asrssp,1,136,57
Rirmin,Asrssp,1,136,57
Aniana,Asrssp,1,74,79
Samaar,Asrssp,1,65,71
Rirmin,Asrssp,1,125,46
Flumla,Asrssp,1,NA,58
Luusup,Asrssp,1,34,57
Rirmin,Asrssp,1,136,57
Rirmin,Asrssp,1,136,57
Biiail,Asrssp,1,NA,44
Ulerlc,Asrssp,1,91,57
Rirmin,Asrssp,1,137,58
Alialo,Asrssp,1,157,72
Rirmin,Asrssp,1,137,57
Rirmin,Asrssp,1,125,46
Rirmin,Asrssp,1,125,46
Gronri,Asrssp,1,49,44
Rirmin,Asrssp,1,136,56
Rirmin,Asrssp,1,159,80
Rirmin,Asrssp,1,151,72
Rirmin,Asrssp,1,136,57
Rirmin,Asrssp,1,136,57
Rirmin,Asrssp,1,137,58
Rirmin,Asrssp,1,124,44
Rirmin,Asrssp,1,158,79
Rirmin,Asrssp,1,159,79
Rirmin,Asrssp,1,136,57
Vecaer,Asrssp,1,137,56
Rirmin,Asrssp,1,137,57
Rirmin,Asrssp,1,137,58
Rirmin,Asrssp,1,153,73
Rirmin,Asrssp,1,158,78
Asmast,Asrssp,1,57,79
Alialo,Asrssp,1,131,46
Rirmin,Asrssp,1,136,57
Lehyei,Asmast,1,NA,23
Lehyei,Asmast,1,NA,35
Lehyei,Asmast,1,NA,24
Lehyei,Asmast,1,NA,36
Psasse,Asmast,1,127,60
Lehyei,Asmast,1,NA,36
Lehyei,Asmast,1,NA,23
Acracc,Asmast,1,NA,24
Lehyei,Asmast,1,NA,50
Cachat,Asmast,1,47,23
Lehyei,Asmast,1,NA,34
Lehyei,Asmast,1,NA,23
Lehyei,Asmast,1,NA,35
Lehyei,Asmast,1,NA,35
Meisen,Asmast,1,19,36
Ciumil,Asmast,1,NA,59
Psasse,Asmast,1,118,50
Poypol,Asmast,1,17,37
Vigoit,Asmast,1,23,23
Amiamn,Asmast,1,67,58
Lehyei,Asmast,1,NA,59
Lehyei,Asmast,1,NA,35
Bosmot,Asmast,1,15,23
Lehyei,Asmast,1,NA,24
Zikaik,Asmast,1,24,24
Lehyei,Asmast,1,NA,49
Zikaik,Asmast,1,23,23
Lehyei,Asmast,1,NA,36
Lehyei,Asmast,1,NA,23
Lehyei,Asmast,1,NA,36
Alialo,Asmast,1,156,49
Lehyei,Asmast,1,NA,35
Crumry,Asmast,1,79,49
Rirmin,Asmast,1,135,34
Lehyei,Asmast,1,NA,35
Lehyei,Asmast,1,NA,57
Mupsum,Asmast,1,45,59
Lehyei,Asmast,1,NA,25
Zikaik,Asmast,1,36,36
Alialo,Asmast,1,130,23
Poypol,Asmast,1,15,35
Lehyei,Asmast,1,NA,35
Lehyei,Asmast,1,NA,57
Lehyei,Asmast,1,NA,57
Ecmacz,Asmast,1,141,35
Vigoit,Asmast,1,51,51
Lehyei,Asmast,1,NA,36
Lehyei,Asmast,1,NA,58
Trmyri,Asmast,1,52,59
Lehyei,Asmast,1,NA,35
Lehyei,Asmast,1,NA,60
Toraox,Asmast,1,49,23
Toraox,Asmast,1,61,35
Psasse,Asmast,1,91,23
Mupsum,Asmast,1,9,23
Poypol,Asmast,1,39,59
Zikaik,Asmast,1,36,36
Lehyei,Asmast,1,NA,57
Catsat,Asmast,1,40,58
Kateat,Asmast,1,NA,23
Poypol,Asmast,1,37,57
Lehyei,Asmast,1,NA,35
Bosmot,Asmast,1,27,35
Ecmacz,Asmast,1,164,58
Zikaik,Asmast,1,36,36
Lehyei,Asmast,1,NA,49
Tuisub,Asmast,1,19,24
Zikaik,Asmast,1,36,36
Luusup,Asmast,1,50,52
Heiaer,Asmast,1,35,24
Lehyei,Asmast,1,NA,23
Lehyei,Asmast,1,NA,36
Zikaik,Asmast,1,36,36
Acracc,Asmast,1,NA,24
Lehyei,Asmast,1,NA,49
Acracc,Asmast,1,NA,23
Lehyei,Asmast,1,NA,36
Lehyei,Asmast,1,NA,36
Aniana,Asmast,1,53,36
Rirmin,Asmast,1,136,35
Samaar,Asmast,1,51,36
Lehyei,Asmast,1,NA,59
Lehyei,Asmast,1,NA,24
Lehyei,Asmast,1,NA,58
Lehyei,Asmast,1,NA,57
Rirmin,Asmast,1,125,24
Zikaik,Asmast,1,49,49
Tuisub,Asmast,1,18,24
Lehyei,Asmast,1,NA,59
Lehyei,Asmast,1,NA,49
Lehyei,Asmast,1,NA,36
Lehyei,Asmast,1,NA,36
Pluela,Asmast,1,18,36
Lehyei,Asmast,1,NA,37
Lehyei,Asmast,1,NA,36
Ulerlc,Asmast,1,105,51
Luusup,Asmast,1,33,35
Acracc,Asmast,1,NA,24
Alialo,Asmast,1,131,24
Rirmin,Asmast,1,152,51
Lehyei,Asmast,1,NA,59
Ulerlc,Asmast,1,112,57
Meisen,Asmast,1,20,36
Toraox,Asmast,1,50,25
Lehyei,Asmast,1,NA,36
Lehyei,Asmast,1,NA,50
Lehyei,Asmast,1,NA,36
Lehyei,Asmast,1,NA,36
Zikaik,Asmast,1,52,52
Lehyei,Asmast,1,NA,23
Cedees,Asmast,1,95,57
Lehyei,Asmast,1,NA,37
Acracc,Asmast,1,NA,58
Mupsum,Asmast,1,43,58
Lehyei,Asmast,1,NA,35
Gronri,Asmast,1,63,36
Heiaer,Asmast,1,47,36
Lehyei,Asmast,1,NA,49
Lehyei,Asmast,1,NA,35
Tuisub,Asmast,1,53,59
Psasse,Asmast,1,126,58
Lehyei,Asmast,1,NA,36
Mupsum,Asmast,1,43,58
Lehyei,Asmast,1,NA,51
Lehyei,Asmast,1,NA,52
Lehyei,Asmast,1,NA,24
Cedees,Asmast,1,97,58
Lehyei,Asmast,1,NA,51
Inzanf,Asmast,1,30,35
Catsat,Asmast,1,19,37
Rirmin,Asmast,1,125,24
Sheshi,Asmast,1,80,35
Lehyei,Asmast,1,NA,36
Lehyei,Asmast,1,NA,23
